kategoriNama,propNama,gudangNama,Ratio
MATA KULIAH DASAR,DIY,TAMAN KOMUNIKASI PUSAT,0.2558139534883721
MATA KULIAH DASAR,DIY,TAMAN KOMUNIKASI ST. MARIA,0.003875968992248062
MATA KULIAH DASAR,DKI,GUDANG KANTOR PUSAT,0.19653179190751446
MATA KULIAH DASAR,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.017341040462427744
MATA KULIAH DASAR,DKI,KANTOR PEMASARAN JAKARTA,0.630057803468208
MATA KULIAH DASAR,DKI,SHOWROOM KPJ,0.10982658959537572
MATA KULIAH DASAR,DKI,TAMAN KOMUNIKASI ST. MARIA,0.046242774566473986
MATA KULIAH DASAR,JABAR,GUDANG KANTOR PUSAT,0.6379781420765027
MATA KULIAH DASAR,JABAR,KANTOR PEMASARAN BANDUNG,0.2650273224043716
MATA KULIAH DASAR,JABAR,KANTOR PEMASARAN JAKARTA,0.09699453551912568
MATA KULIAH DASAR,JATENG,GUDANG KANTOR PUSAT,1.0
MATA KULIAH DASAR,JATIM,GUDANG KANTOR PUSAT,0.5666666666666667
MATA KULIAH DASAR,JATIM,KANTOR PEMASARAN SURABAYA,0.43333333333333335
MATA KULIAH DASAR,NAD,KANTOR PEMASARAN DISTRIK TANGERANG,1.0
MATA KULIAH DASAR,NTT,GUDANG KANTOR PUSAT,0.9925925925925926
MATA KULIAH DASAR,NTT,TAMAN KOMUNIKASI PUSAT,0.007407407407407408
MATA KULIAH DASAR,SULSEL,TAMAN KOMUNIKASI PUSAT,1.0
MATA KULIAH DASAR,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.7142857142857143
MATA KULIAH DASAR,SUMSEL,SHOWROOM KPJ,0.2857142857142857
MATA KULIAH DASAR,SUMUT,KANTOR PEMASARAN JAKARTA,1.0
PELAJARAN SD,BABEL,GUDANG KANTOR PUSAT,0.8521046643913538
PELAJARAN SD,BABEL,KANTOR PEMASARAN PALEMBANG,0.14789533560864618
PELAJARAN SD,BALI,GUDANG KANTOR PUSAT,0.7929606625258799
PELAJARAN SD,BALI,KANTOR PEMASARAN SURABAYA,0.2070393374741201
PELAJARAN SD,BANTEN,GUDANG KANTOR PUSAT,0.9613653995345229
PELAJARAN SD,BANTEN,KANTOR PEMASARAN BANDUNG,3.8789759503491075e-05
PELAJARAN SD,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.03832428238944918
PELAJARAN SD,BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,3.8789759503491075e-05
PELAJARAN SD,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.00023273855702094648
PELAJARAN SD,BENGKULU,GUDANG KANTOR PUSAT,0.1875
PELAJARAN SD,BENGKULU,KANTOR PEMASARAN JAKARTA,0.6458333333333334
PELAJARAN SD,BENGKULU,KANTOR PEMASARAN PALEMBANG,0.16666666666666666
PELAJARAN SD,DIY,GUDANG KANTOR PUSAT,0.9591568639159253
PELAJARAN SD,DIY,SHOWROOM KPJ,0.0005374096853167731
PELAJARAN SD,DIY,TAMAN KOMUNIKASI PUSAT,0.04014649389940487
PELAJARAN SD,DIY,TAMAN KOMUNIKASI ST. MARIA,0.00011942437451483848
PELAJARAN SD,DIY,\N,3.9808124838279494e-05
PELAJARAN SD,DKI,GUDANG KANTOR PUSAT,0.8742218123126585
PELAJARAN SD,DKI,KANTOR PEMASARAN BANDUNG,2.8821766197832605e-05
PELAJARAN SD,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.006355199446622089
PELAJARAN SD,DKI,KANTOR PEMASARAN JAKARTA,0.1112087848743371
PELAJARAN SD,DKI,KANTOR PEMASARAN PALEMBANG,8.646529859349781e-05
PELAJARAN SD,DKI,SHOWROOM KPJ,0.0038765275536084853
PELAJARAN SD,DKI,TAMAN KOMUNIKASI PUSAT,1.4410883098916302e-05
PELAJARAN SD,DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.0016140189070786258
PELAJARAN SD,DKI,TAMAN KOMUNIKASI ST. MARIA,0.0025939589578049343
PELAJARAN SD,JABAR,GUDANG KANTOR PUSAT,0.8842702759173061
PELAJARAN SD,JABAR,KANTOR PEMASARAN BANDUNG,0.08195103831733393
PELAJARAN SD,JABAR,KANTOR PEMASARAN DISTRIK TANGERANG,0.0016831303903701725
PELAJARAN SD,JABAR,KANTOR PEMASARAN JAKARTA,0.023993313909621703
PELAJARAN SD,JABAR,KANTOR PEMASARAN SURABAYA,0.005432448432367178
PELAJARAN SD,JABAR,SHOWROOM KPJ,0.002658185237205307
PELAJARAN SD,JABAR,TAMAN KOMUNIKASI ST. MARIA,1.1607795795656363e-05
PELAJARAN SD,JAMBI,GUDANG KANTOR PUSAT,0.9965635738831615
PELAJARAN SD,JAMBI,KANTOR PEMASARAN PALEMBANG,0.003436426116838488
PELAJARAN SD,JATENG,GUDANG KANTOR PUSAT,0.9982731862991541
PELAJARAN SD,JATENG,KANTOR PEMASARAN SURABAYA,0.0008524776497846947
PELAJARAN SD,JATENG,TAMAN KOMUNIKASI PUSAT,0.0004371680255306127
PELAJARAN SD,JATENG,\N,0.0004371680255306127
PELAJARAN SD,JATIM,GUDANG KANTOR PUSAT,0.9006515317065275
PELAJARAN SD,JATIM,KANTOR PEMASARAN SURABAYA,0.09934846829347255
PELAJARAN SD,KALBAR,GUDANG KANTOR PUSAT,0.9765107929229572
PELAJARAN SD,KALBAR,KANTOR PEMASARAN DISTRIK TANGERANG,0.018817320586581303
PELAJARAN SD,KALBAR,KANTOR PEMASARAN PALEMBANG,0.0007353895401652463
PELAJARAN SD,KALBAR,KANTOR PEMASARAN SURABAYA,0.0002595492494700869
PELAJARAN SD,KALBAR,SHOWROOM KPJ,0.003676947700826232
PELAJARAN SD,KALSEL,GUDANG KANTOR PUSAT,0.9996496145760336
PELAJARAN SD,KALSEL,TAMAN KOMUNIKASI PUSAT,0.000350385423966363
PELAJARAN SD,KALTARA,GUDANG KANTOR PUSAT,1.0
PELAJARAN SD,KALTENG,GUDANG KANTOR PUSAT,1.0
PELAJARAN SD,KALTIM,GUDANG KANTOR PUSAT,0.8411266568483063
PELAJARAN SD,KALTIM,KANTOR PEMASARAN SURABAYA,0.15887334315169366
PELAJARAN SD,KEPULAUAN RIAU,GUDANG KANTOR PUSAT,0.5263157894736842
PELAJARAN SD,KEPULAUAN RIAU,KANTOR PEMASARAN PALEMBANG,0.47368421052631576
PELAJARAN SD,LAMPUNG,GUDANG KANTOR PUSAT,0.8453922315308454
PELAJARAN SD,LAMPUNG,KANTOR PEMASARAN JAKARTA,0.02284843869002285
PELAJARAN SD,LAMPUNG,KANTOR PEMASARAN PALEMBANG,0.13175932977913177
PELAJARAN SD,MALUKU,GUDANG KANTOR PUSAT,0.9211295034079844
PELAJARAN SD,MALUKU,KANTOR PEMASARAN SURABAYA,0.07887049659201557
PELAJARAN SD,NAD,GUDANG KANTOR PUSAT,1.0
PELAJARAN SD,NTT,GUDANG KANTOR PUSAT,0.96188936366786
PELAJARAN SD,NTT,KANTOR PEMASARAN DISTRIK TANGERANG,0.004850444624090542
PELAJARAN SD,NTT,KANTOR PEMASARAN SURABAYA,0.013858413211687261
PELAJARAN SD,NTT,SHOWROOM KPJ,0.019401778496362168
PELAJARAN SD,PAPUA BARAT,GUDANG KANTOR PUSAT,0.8638297872340426
PELAJARAN SD,PAPUA BARAT,KANTOR PEMASARAN DISTRIK TANGERANG,0.13617021276595745
PELAJARAN SD,PAPUA SELATAN,GUDANG KANTOR PUSAT,1.0
PELAJARAN SD,PAPUA TENGAH,GUDANG KANTOR PUSAT,0.8955657862854374
PELAJARAN SD,PAPUA TENGAH,KANTOR PEMASARAN JAKARTA,0.10298037315241096
PELAJARAN SD,PAPUA TENGAH,KANTOR PEMASARAN SURABAYA,0.001453840562151684
PELAJARAN SD,RIAU,GUDANG KANTOR PUSAT,0.6922043010752689
PELAJARAN SD,RIAU,KANTOR PEMASARAN PALEMBANG,0.3077956989247312
PELAJARAN SD,SULSEL,GUDANG KANTOR PUSAT,0.9998513232233125
PELAJARAN SD,SULSEL,TAMAN KOMUNIKASI PUSAT,0.0001486767766874814
PELAJARAN SD,SULTENG,GUDANG KANTOR PUSAT,1.0
PELAJARAN SD,SULTRA,GUDANG KANTOR PUSAT,0.6470588235294118
PELAJARAN SD,SULTRA,KANTOR PEMASARAN SURABAYA,0.35294117647058826
PELAJARAN SD,SULUT,GUDANG KANTOR PUSAT,0.9991467576791809
PELAJARAN SD,SULUT,KANTOR PEMASARAN SURABAYA,0.0008532423208191126
PELAJARAN SD,SUMBAR,GUDANG KANTOR PUSAT,0.12454212454212454
PELAJARAN SD,SUMBAR,KANTOR PEMASARAN PALEMBANG,0.8754578754578755
PELAJARAN SD,SUMSEL,GUDANG KANTOR PUSAT,0.851461038961039
PELAJARAN SD,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.14706316410861867
PELAJARAN SD,SUMSEL,SHOWROOM KPJ,0.0014757969303423849
PELAJARAN SD,SUMUT,GUDANG KANTOR PUSAT,0.9802724283701268
PELAJARAN SD,SUMUT,KANTOR PEMASARAN DISTRIK TANGERANG,0.01972757162987318
PELAJARAN SD,\N,GUDANG KANTOR PUSAT,0.23076923076923078
PELAJARAN SD,\N,KANTOR PEMASARAN PALEMBANG,0.7692307692307693
PELAJARAN SMA/K,BABEL,KANTOR PEMASARAN PALEMBANG,1.0
PELAJARAN SMA/K,BALI,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMA/K,BANTEN,GUDANG KANTOR PUSAT,0.8043996819507023
PELAJARAN SMA/K,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.19560031804929764
PELAJARAN SMA/K,DIY,GUDANG KANTOR PUSAT,0.9290521592821088
PELAJARAN SMA/K,DIY,TAMAN KOMUNIKASI PUSAT,0.07094784071789119
PELAJARAN SMA/K,DKI,GUDANG KANTOR PUSAT,0.7987581145921535
PELAJARAN SMA/K,DKI,KANTOR PEMASARAN BANDUNG,0.0005644933672029354
PELAJARAN SMA/K,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.010913538432590084
PELAJARAN SMA/K,DKI,KANTOR PEMASARAN JAKARTA,0.12428262301251293
PELAJARAN SMA/K,DKI,KANTOR PEMASARAN PALEMBANG,0.05927180355630821
PELAJARAN SMA/K,DKI,SHOWROOM KPJ,0.003575124658951924
PELAJARAN SMA/K,DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.000846740050804403
PELAJARAN SMA/K,DKI,TAMAN KOMUNIKASI ST. MARIA,0.001787562329475962
PELAJARAN SMA/K,JABAR,GUDANG KANTOR PUSAT,0.7735227272727273
PELAJARAN SMA/K,JABAR,KANTOR PEMASARAN BANDUNG,0.1146590909090909
PELAJARAN SMA/K,JABAR,KANTOR PEMASARAN DISTRIK TANGERANG,0.0009090909090909091
PELAJARAN SMA/K,JABAR,KANTOR PEMASARAN JAKARTA,0.10795454545454546
PELAJARAN SMA/K,JABAR,SHOWROOM KPJ,0.0026136363636363636
PELAJARAN SMA/K,JABAR,TAMAN KOMUNIKASI ST. MARIA,0.00022727272727272727
PELAJARAN SMA/K,JABAR,\N,0.00011363636363636364
PELAJARAN SMA/K,JAMBI,GUDANG KANTOR PUSAT,0.9315910837817064
PELAJARAN SMA/K,JAMBI,KANTOR PEMASARAN PALEMBANG,0.010760953112990008
PELAJARAN SMA/K,JAMBI,SHOWROOM KPJ,0.05764796310530361
PELAJARAN SMA/K,JATENG,GUDANG KANTOR PUSAT,0.9986990459670425
PELAJARAN SMA/K,JATENG,KANTOR PEMASARAN SURABAYA,0.0002891008962127783
PELAJARAN SMA/K,JATENG,TAMAN KOMUNIKASI PUSAT,0.0005782017924255566
PELAJARAN SMA/K,JATENG,\N,0.0004336513443191674
PELAJARAN SMA/K,JATIM,GUDANG KANTOR PUSAT,0.8525533445216974
PELAJARAN SMA/K,JATIM,KANTOR PEMASARAN SURABAYA,0.14744665547830257
PELAJARAN SMA/K,KALBAR,GUDANG KANTOR PUSAT,0.9997983057684551
PELAJARAN SMA/K,KALBAR,KANTOR PEMASARAN PALEMBANG,0.0002016942315449778
PELAJARAN SMA/K,KALSEL,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMA/K,KALTARA,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMA/K,KALTENG,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMA/K,KALTIM,GUDANG KANTOR PUSAT,0.9308510638297872
PELAJARAN SMA/K,KALTIM,KANTOR PEMASARAN SURABAYA,0.06560283687943262
PELAJARAN SMA/K,KALTIM,TAMAN KOMUNIKASI PUSAT,0.0035460992907801418
PELAJARAN SMA/K,KEPULAUAN RIAU,GUDANG KANTOR PUSAT,0.5135135135135135
PELAJARAN SMA/K,KEPULAUAN RIAU,KANTOR PEMASARAN PALEMBANG,0.4864864864864865
PELAJARAN SMA/K,LAMPUNG,GUDANG KANTOR PUSAT,0.01818181818181818
PELAJARAN SMA/K,LAMPUNG,KANTOR PEMASARAN PALEMBANG,0.9818181818181818
PELAJARAN SMA/K,MALUKU,GUDANG KANTOR PUSAT,0.0625
PELAJARAN SMA/K,MALUKU,KANTOR PEMASARAN SURABAYA,0.9375
PELAJARAN SMA/K,NAD,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMA/K,NTB,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMA/K,NTT,GUDANG KANTOR PUSAT,0.9906803355079217
PELAJARAN SMA/K,NTT,KANTOR PEMASARAN PALEMBANG,0.008387698042870456
PELAJARAN SMA/K,NTT,KANTOR PEMASARAN SURABAYA,0.0009319664492078285
PELAJARAN SMA/K,PAPUA BARAT,GUDANG KANTOR PUSAT,0.9964601769911504
PELAJARAN SMA/K,PAPUA BARAT,KANTOR PEMASARAN SURABAYA,0.0035398230088495575
PELAJARAN SMA/K,PAPUA TENGAH,KANTOR PEMASARAN SURABAYA,1.0
PELAJARAN SMA/K,RIAU,GUDANG KANTOR PUSAT,0.6449814126394052
PELAJARAN SMA/K,RIAU,KANTOR PEMASARAN PALEMBANG,0.3550185873605948
PELAJARAN SMA/K,SULSEL,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMA/K,SULTRA,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMA/K,SULUT,GUDANG KANTOR PUSAT,0.9957947855340622
PELAJARAN SMA/K,SULUT,KANTOR PEMASARAN SURABAYA,0.004205214465937763
PELAJARAN SMA/K,SUMBAR,KANTOR PEMASARAN PALEMBANG,1.0
PELAJARAN SMA/K,SUMSEL,GUDANG KANTOR PUSAT,0.9363496932515337
PELAJARAN SMA/K,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.059049079754601226
PELAJARAN SMA/K,SUMSEL,SHOWROOM KPJ,0.004601226993865031
PELAJARAN SMA/K,SUMUT,GUDANG KANTOR PUSAT,0.9810924369747899
PELAJARAN SMA/K,SUMUT,KANTOR PEMASARAN DISTRIK TANGERANG,0.0021008403361344537
PELAJARAN SMA/K,SUMUT,KANTOR PEMASARAN PALEMBANG,0.01680672268907563
PELAJARAN SMA/K,\N,GUDANG KANTOR PUSAT,0.5
PELAJARAN SMA/K,\N,KANTOR PEMASARAN PALEMBANG,0.5
PELAJARAN SMP,BABEL,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMP,BALI,GUDANG KANTOR PUSAT,0.7777777777777778
PELAJARAN SMP,BALI,KANTOR PEMASARAN SURABAYA,0.2222222222222222
PELAJARAN SMP,BANTEN,GUDANG KANTOR PUSAT,0.9248008890535284
PELAJARAN SMP,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.07371735506575292
PELAJARAN SMP,BANTEN,KANTOR PEMASARAN SURABAYA,0.00018521948508983145
PELAJARAN SMP,BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,0.0011113169105389886
PELAJARAN SMP,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.00018521948508983145
PELAJARAN SMP,DIY,GUDANG KANTOR PUSAT,0.8668032786885246
PELAJARAN SMP,DIY,KANTOR PEMASARAN SURABAYA,0.0015368852459016393
PELAJARAN SMP,DIY,TAMAN KOMUNIKASI PUSAT,0.1285860655737705
PELAJARAN SMP,DIY,TAMAN KOMUNIKASI ST. MARIA,0.0025614754098360654
PELAJARAN SMP,DIY,\N,0.0005122950819672131
PELAJARAN SMP,DKI,GUDANG KANTOR PUSAT,0.8479635547698375
PELAJARAN SMP,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.008635343713877745
PELAJARAN SMP,DKI,KANTOR PEMASARAN JAKARTA,0.13211395933909023
PELAJARAN SMP,DKI,SHOWROOM KPJ,0.009111307540626912
PELAJARAN SMP,DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.0007479431563201197
PELAJARAN SMP,DKI,TAMAN KOMUNIKASI ST. MARIA,0.001359896647854763
PELAJARAN SMP,DKI,\N,6.799483239273815e-05
PELAJARAN SMP,JABAR,GUDANG KANTOR PUSAT,0.8399218071242398
PELAJARAN SMP,JABAR,KANTOR PEMASARAN BANDUNG,0.07276281494352736
PELAJARAN SMP,JABAR,KANTOR PEMASARAN DISTRIK TANGERANG,0.0004344048653344917
PELAJARAN SMP,JABAR,KANTOR PEMASARAN JAKARTA,0.06805676223573703
PELAJARAN SMP,JABAR,SHOWROOM KPJ,0.018607008398494062
PELAJARAN SMP,JABAR,TAMAN KOMUNIKASI ST. MARIA,7.240081088908195e-05
PELAJARAN SMP,JABAR,\N,0.0001448016217781639
PELAJARAN SMP,JAMBI,GUDANG KANTOR PUSAT,0.9354838709677419
PELAJARAN SMP,JAMBI,KANTOR PEMASARAN PALEMBANG,0.06451612903225806
PELAJARAN SMP,JATENG,GUDANG KANTOR PUSAT,0.9960466495354813
PELAJARAN SMP,JATENG,KANTOR PEMASARAN SURABAYA,0.002470844040324175
PELAJARAN SMP,JATENG,TAMAN KOMUNIKASI PUSAT,0.0009883376161296698
PELAJARAN SMP,JATENG,\N,0.0004941688080648349
PELAJARAN SMP,JATIM,GUDANG KANTOR PUSAT,0.7989580550360673
PELAJARAN SMP,JATIM,KANTOR PEMASARAN SURABAYA,0.20104194496393268
PELAJARAN SMP,KALBAR,GUDANG KANTOR PUSAT,0.992172858560247
PELAJARAN SMP,KALBAR,KANTOR PEMASARAN DISTRIK TANGERANG,0.0038584500055120715
PELAJARAN SMP,KALBAR,KANTOR PEMASARAN PALEMBANG,0.00033072428618674895
PELAJARAN SMP,KALBAR,SHOWROOM KPJ,0.0036379671480542388
PELAJARAN SMP,KALSEL,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMP,KALTARA,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMP,KALTENG,GUDANG KANTOR PUSAT,0.9986933797909407
PELAJARAN SMP,KALTENG,KANTOR PEMASARAN JAKARTA,0.0013066202090592336
PELAJARAN SMP,KALTIM,GUDANG KANTOR PUSAT,0.9352818371607515
PELAJARAN SMP,KALTIM,KANTOR PEMASARAN SURABAYA,0.06471816283924843
PELAJARAN SMP,KEPULAUAN RIAU,GUDANG KANTOR PUSAT,0.3387096774193548
PELAJARAN SMP,KEPULAUAN RIAU,KANTOR PEMASARAN PALEMBANG,0.6612903225806451
PELAJARAN SMP,LAMPUNG,GUDANG KANTOR PUSAT,0.4898132427843803
PELAJARAN SMP,LAMPUNG,KANTOR PEMASARAN JAKARTA,0.011035653650254669
PELAJARAN SMP,LAMPUNG,KANTOR PEMASARAN PALEMBANG,0.499151103565365
PELAJARAN SMP,MALUKU,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMP,NAD,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMP,NTT,GUDANG KANTOR PUSAT,0.9400070372976777
PELAJARAN SMP,NTT,KANTOR PEMASARAN DISTRIK TANGERANG,0.0063335679099225895
PELAJARAN SMP,NTT,KANTOR PEMASARAN PALEMBANG,0.008796622097114707
PELAJARAN SMP,NTT,KANTOR PEMASARAN SURABAYA,0.04486277269528501
PELAJARAN SMP,PAPUA BARAT,GUDANG KANTOR PUSAT,0.7727272727272727
PELAJARAN SMP,PAPUA BARAT,KANTOR PEMASARAN DISTRIK TANGERANG,0.22727272727272727
PELAJARAN SMP,PAPUA TENGAH,GUDANG KANTOR PUSAT,0.44029850746268656
PELAJARAN SMP,PAPUA TENGAH,KANTOR PEMASARAN JAKARTA,0.5597014925373134
PELAJARAN SMP,RIAU,GUDANG KANTOR PUSAT,0.875968992248062
PELAJARAN SMP,RIAU,KANTOR PEMASARAN PALEMBANG,0.12403100775193798
PELAJARAN SMP,SULBAR,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMP,SULSEL,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMP,SULTRA,GUDANG KANTOR PUSAT,1.0
PELAJARAN SMP,SULUT,GUDANG KANTOR PUSAT,0.9881376037959668
PELAJARAN SMP,SULUT,KANTOR PEMASARAN SURABAYA,0.011862396204033215
PELAJARAN SMP,SUMBAR,GUDANG KANTOR PUSAT,0.40437158469945356
PELAJARAN SMP,SUMBAR,KANTOR PEMASARAN PALEMBANG,0.5956284153005464
PELAJARAN SMP,SUMSEL,GUDANG KANTOR PUSAT,0.7603036876355749
PELAJARAN SMP,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.23644251626898047
PELAJARAN SMP,SUMSEL,SHOWROOM KPJ,0.0032537960954446853
PELAJARAN SMP,SUMUT,GUDANG KANTOR PUSAT,0.5716019417475728
PELAJARAN SMP,SUMUT,KANTOR PEMASARAN PALEMBANG,0.42839805825242716
PELAJARAN SMP,\N,KANTOR PEMASARAN PALEMBANG,1.0
PELAJARAN TK,BABEL,KANTOR PEMASARAN PALEMBANG,1.0
PELAJARAN TK,BALI,GUDANG KANTOR PUSAT,1.0
PELAJARAN TK,BANTEN,GUDANG KANTOR PUSAT,0.7306590257879656
PELAJARAN TK,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.23209169054441262
PELAJARAN TK,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.03724928366762178
PELAJARAN TK,DIY,GUDANG KANTOR PUSAT,0.953868269733403
PELAJARAN TK,DIY,TAMAN KOMUNIKASI PUSAT,0.03227914270778881
PELAJARAN TK,DIY,TAMAN KOMUNIKASI ST. MARIA,0.00019602718243596446
PELAJARAN TK,DIY,\N,0.01365656037637219
PELAJARAN TK,DKI,GUDANG KANTOR PUSAT,0.8818694222639737
PELAJARAN TK,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.0032879286049788633
PELAJARAN TK,DKI,KANTOR PEMASARAN JAKARTA,0.03851573508689526
PELAJARAN TK,DKI,SHOWROOM KPJ,0.07632691404415218
PELAJARAN TK,JABAR,GUDANG KANTOR PUSAT,0.8952124286620164
PELAJARAN TK,JABAR,KANTOR PEMASARAN BANDUNG,0.02108433734939759
PELAJARAN TK,JABAR,KANTOR PEMASARAN JAKARTA,0.08195941661382372
PELAJARAN TK,JABAR,SHOWROOM KPJ,0.0017438173747622067
PELAJARAN TK,JAMBI,GUDANG KANTOR PUSAT,0.9552238805970149
PELAJARAN TK,JAMBI,KANTOR PEMASARAN PALEMBANG,0.04477611940298507
PELAJARAN TK,JATENG,GUDANG KANTOR PUSAT,0.9981523990817983
PELAJARAN TK,JATENG,TAMAN KOMUNIKASI PUSAT,0.0005598790661217177
PELAJARAN TK,JATENG,\N,0.0012877218520799508
PELAJARAN TK,JATIM,GUDANG KANTOR PUSAT,0.9940334128878282
PELAJARAN TK,JATIM,KANTOR PEMASARAN SURABAYA,0.00477326968973747
PELAJARAN TK,JATIM,TAMAN KOMUNIKASI PUSAT,0.0011933174224343676
PELAJARAN TK,KALBAR,GUDANG KANTOR PUSAT,1.0
PELAJARAN TK,KALTARA,GUDANG KANTOR PUSAT,1.0
PELAJARAN TK,KALTENG,GUDANG KANTOR PUSAT,1.0
PELAJARAN TK,KALTIM,GUDANG KANTOR PUSAT,1.0
PELAJARAN TK,LAMPUNG,GUDANG KANTOR PUSAT,0.9795918367346939
PELAJARAN TK,LAMPUNG,KANTOR PEMASARAN PALEMBANG,0.02040816326530612
PELAJARAN TK,MALUKU,KANTOR PEMASARAN SURABAYA,1.0
PELAJARAN TK,NTB,GUDANG KANTOR PUSAT,1.0
PELAJARAN TK,NTT,GUDANG KANTOR PUSAT,0.8461538461538461
PELAJARAN TK,NTT,SHOWROOM KPJ,0.15384615384615385
PELAJARAN TK,SULSEL,GUDANG KANTOR PUSAT,1.0
PELAJARAN TK,SULTRA,KANTOR PEMASARAN SURABAYA,1.0
PELAJARAN TK,SUMSEL,GUDANG KANTOR PUSAT,0.9783549783549783
PELAJARAN TK,SUMSEL,KANTOR PEMASARAN PALEMBANG,0.021645021645021644
PENDAMPINGAN,BABEL,GUDANG KANTOR PUSAT,0.5
PENDAMPINGAN,BABEL,KANTOR PEMASARAN PALEMBANG,0.5
PENDAMPINGAN,BALI,KANTOR PEMASARAN BANDUNG,1.0
PENDAMPINGAN,BANTEN,GUDANG KANTOR PUSAT,0.7306791569086651
PENDAMPINGAN,BANTEN,KANTOR PEMASARAN DISTRIK TANGERANG,0.22716627634660422
PENDAMPINGAN,BANTEN,TAMAN KOMUNIKASI PUSAT,0.00234192037470726
PENDAMPINGAN,BANTEN,TAMAN KOMUNIKASI ST. LAURENSIUS,0.03044496487119438
PENDAMPINGAN,BANTEN,TAMAN KOMUNIKASI ST. MARIA,0.00936768149882904
PENDAMPINGAN,BENGKULU,GUDANG KANTOR PUSAT,1.0
PENDAMPINGAN,DIY,GUDANG KANTOR PUSAT,0.4278416347381865
PENDAMPINGAN,DIY,KANTOR PEMASARAN JAKARTA,0.07407407407407407
PENDAMPINGAN,DIY,KANTOR PEMASARAN PALEMBANG,0.0038314176245210726
PENDAMPINGAN,DIY,SHOWROOM KPJ,0.0140485312899106
PENDAMPINGAN,DIY,TAMAN KOMUNIKASI PUSAT,0.47509578544061304
PENDAMPINGAN,DIY,TAMAN KOMUNIKASI ST. MARIA,0.005108556832694764
PENDAMPINGAN,DKI,GUDANG KANTOR PUSAT,0.5957446808510638
PENDAMPINGAN,DKI,KANTOR PEMASARAN BANDUNG,0.0035460992907801418
PENDAMPINGAN,DKI,KANTOR PEMASARAN DISTRIK TANGERANG,0.0673758865248227
PENDAMPINGAN,DKI,KANTOR PEMASARAN JAKARTA,0.22340425531914893
PENDAMPINGAN,DKI,SHOWROOM KPJ,0.06382978723404255
PENDAMPINGAN,DKI,TAMAN KOMUNIKASI PUSAT,0.0070921985815602835
PENDAMPINGAN,DKI,TAMAN KOMUNIKASI ST. LAURENSIUS,0.0035460992907801418
PENDAMPINGAN,DKI,TAMAN KOMUNIKASI ST. MARIA,0.03546099290780142
PENDAMPINGAN,JABAR,GUDANG KANTOR PUSAT,0.27927927927927926
PENDAMPINGAN,JABAR,KANTOR PEMASARAN BANDUNG,0.43243243243243246
PENDAMPINGAN,JABAR,KANTOR PEMASARAN DISTRIK TANGERANG,0.003003003003003003
PENDAMPINGAN,JABAR,KANTOR PEMASARAN JAKARTA,0.14114114114114115
PENDAMPINGAN,JABAR,KANTOR PEMASARAN PALEMBANG,0.0960960960960961
PENDAMPINGAN,JABAR,SHOWROOM KPJ,0.03003003003003003
PENDAMPINGAN,JABAR,TAMAN KOMUNIKASI PUSAT,0.006006006006006006
PENDAMPINGAN,JABAR,\N,0.012012012012012012
PENDAMPINGAN,JAMBI,KANTOR PEMASARAN PALEMBANG,1.0
PENDAMPINGAN,JATENG,GUDANG KANTOR PUSAT,0.7228260869565217
PENDAMPINGAN,JATENG,SHOWROOM KPJ,0.005434782608695652
PENDAMPINGAN,JATENG,TAMAN KOMUNIKASI PUSAT,0.25
PENDAMPINGAN,JATENG,\N,0.021739130434782608
